Year,Trade Flow,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Trade Value (US$)
2009,Import,Rep. of Moldova,MDA,352,Iceland,ISL,0,Food and live animals,4430449
2009,Import,Rep. of Moldova,MDA,360,Indonesia,IDN,0,Food and live animals,97162
2009,Import,Rep. of Moldova,MDA,364,Iran,IRN,0,Food and live animals,249222
2009,Export,Rep. of Moldova,MDA,364,Iran,IRN,0,Food and live animals,806250
2009,Re-Export,Rep. of Moldova,MDA,364,Iran,IRN,0,Food and live animals,31500
2009,Export,Rep. of Moldova,MDA,368,Iraq,IRQ,0,Food and live animals,5376222
2009,Re-Export,Rep. of Moldova,MDA,368,Iraq,IRQ,0,Food and live animals,109620
2009,Import,Rep. of Moldova,MDA,372,Ireland,IRL,0,Food and live animals,330691
2009,Import,Rep. of Moldova,MDA,376,Israel,ISR,0,Food and live animals,418022
2009,Export,Rep. of Moldova,MDA,376,Israel,ISR,0,Food and live animals,1752235
2009,Import,Rep. of Moldova,MDA,381,Italy,ITA,0,Food and live animals,6760138
2009,Export,Rep. of Moldova,MDA,381,Italy,ITA,0,Food and live animals,4783975
2009,Re-Export,Rep. of Moldova,MDA,381,Italy,ITA,0,Food and live animals,36125
2009,Import,Rep. of Moldova,MDA,384,Côte d'Ivoire,CIV,0,Food and live animals,1668899
2009,Export,Rep. of Moldova,MDA,384,Côte d'Ivoire,CIV,0,Food and live animals,109985
2009,Import,Rep. of Moldova,MDA,388,Jamaica,JAM,0,Food and live animals,48
2009,Import,Rep. of Moldova,MDA,392,Japan,JPN,0,Food and live animals,36681
2009,Export,Rep. of Moldova,MDA,392,Japan,JPN,0,Food and live animals,676
2009,Import,Rep. of Moldova,MDA,398,Kazakhstan,KAZ,0,Food and live animals,2470
2009,Export,Rep. of Moldova,MDA,398,Kazakhstan,KAZ,0,Food and live animals,6831714
2009,Import,Rep. of Moldova,MDA,400,Jordan,JOR,0,Food and live animals,2221
2009,Export,Rep. of Moldova,MDA,400,Jordan,JOR,0,Food and live animals,3070599
2009,Import,Rep. of Moldova,MDA,404,Kenya,KEN,0,Food and live animals,26183
2009,Import,Rep. of Moldova,MDA,408,Dem. People's Rep. of Korea,PRK,0,Food and live animals,63
2009,Import,Rep. of Moldova,MDA,410,Rep. of Korea,KOR,0,Food and live animals,12918
2009,Import,Rep. of Moldova,MDA,417,Kyrgyzstan,KGZ,0,Food and live animals,657503
2009,Export,Rep. of Moldova,MDA,417,Kyrgyzstan,KGZ,0,Food and live animals,83231
2009,Import,Rep. of Moldova,MDA,422,Lebanon,LBN,0,Food and live animals,91
2009,Export,Rep. of Moldova,MDA,422,Lebanon,LBN,0,Food and live animals,837724
2009,Import,Rep. of Moldova,MDA,428,Latvia,LVA,0,Food and live animals,1900092
2009,Export,Rep. of Moldova,MDA,428,Latvia,LVA,0,Food and live animals,862408
2009,Export,Rep. of Moldova,MDA,430,Liberia,LBR,0,Food and live animals,13793
2009,Export,Rep. of Moldova,MDA,434,Libya,LBY,0,Food and live animals,233677
2009,Import,Rep. of Moldova,MDA,440,Lithuania,LTU,0,Food and live animals,411526
2009,Export,Rep. of Moldova,MDA,440,Lithuania,LTU,0,Food and live animals,2761912
2009,Re-Export,Rep. of Moldova,MDA,440,Lithuania,LTU,0,Food and live animals,27862
2009,Import,Rep. of Moldova,MDA,442,Luxembourg,LUX,0,Food and live animals,234
2009,Import,Rep. of Moldova,MDA,450,Madagascar,MDG,0,Food and live animals,2331
2009,Import,Rep. of Moldova,MDA,458,Malaysia,MYS,0,Food and live animals,228893
2009,Import,Rep. of Moldova,MDA,462,Maldives,MDV,0,Food and live animals,1258
2009,Export,Rep. of Moldova,MDA,466,Mali,MLI,0,Food and live animals,6210
2009,Import,Rep. of Moldova,MDA,470,Malta,MLT,0,Food and live animals,180
2009,Export,Rep. of Moldova,MDA,470,Malta,MLT,0,Food and live animals,48187
2009,Import,Rep. of Moldova,MDA,478,Mauritania,MRT,0,Food and live animals,5610
2009,Import,Rep. of Moldova,MDA,480,Mauritius,MUS,0,Food and live animals,421
2009,Import,Rep. of Moldova,MDA,484,Mexico,MEX,0,Food and live animals,54788
2009,Import,Rep. of Moldova,MDA,490,"Other Asia, nes",,0,Food and live animals,159314
2009,Export,Rep. of Moldova,MDA,490,"Other Asia, nes",,0,Food and live animals,66000
2009,Re-Export,Rep. of Moldova,MDA,490,"Other Asia, nes",,0,Food and live animals,62700
2009,Import,Rep. of Moldova,MDA,504,Morocco,MAR,0,Food and live animals,397930
2009,Import,Rep. of Moldova,MDA,516,Namibia,NAM,0,Food and live animals,3132
2009,Import,Rep. of Moldova,MDA,528,Netherlands,NLD,0,Food and live animals,8498294
2009,Export,Rep. of Moldova,MDA,528,Netherlands,NLD,0,Food and live animals,70747
2009,Import,Rep. of Moldova,MDA,554,New Zealand,NZL,0,Food and live animals,93864
2009,Import,Rep. of Moldova,MDA,562,Niger,NER,0,Food and live animals,489
2009,Import,Rep. of Moldova,MDA,566,Nigeria,NGA,0,Food and live animals,1037
2009,Import,Rep. of Moldova,MDA,579,Norway,NOR,0,Food and live animals,7103357
2009,Import,Rep. of Moldova,MDA,586,Pakistan,PAK,0,Food and live animals,147304
2009,Import,Rep. of Moldova,MDA,591,Panama,PAN,0,Food and live animals,281230
2009,Export,Rep. of Moldova,MDA,591,Panama,PAN,0,Food and live animals,2849924
2009,Import,Rep. of Moldova,MDA,598,Papua New Guinea,PNG,0,Food and live animals,81
2009,Import,Rep. of Moldova,MDA,604,Peru,PER,0,Food and live animals,153943
2009,Import,Rep. of Moldova,MDA,608,Philippines,PHL,0,Food and live animals,806
2009,Import,Rep. of Moldova,MDA,616,Poland,POL,0,Food and live animals,14622189
2009,Export,Rep. of Moldova,MDA,616,Poland,POL,0,Food and live animals,3365205
2009,Import,Rep. of Moldova,MDA,620,Portugal,PRT,0,Food and live animals,116383
2009,Import,Rep. of Moldova,MDA,642,Romania,ROU,0,Food and live animals,14476349
2009,Export,Rep. of Moldova,MDA,642,Romania,ROU,0,Food and live animals,22284209
2009,Re-Export,Rep. of Moldova,MDA,642,Romania,ROU,0,Food and live animals,1085499
2009,Import,Rep. of Moldova,MDA,643,Russian Federation,RUS,0,Food and live animals,48473612
2009,Export,Rep. of Moldova,MDA,643,Russian Federation,RUS,0,Food and live animals,114041034
2009,Re-Export,Rep. of Moldova,MDA,643,Russian Federation,RUS,0,Food and live animals,13005637
2009,Import,Rep. of Moldova,MDA,662,Saint Lucia,LCA,0,Food and live animals,1286
2009,Import,Rep. of Moldova,MDA,682,Saudi Arabia,SAU,0,Food and live animals,107
2009,Export,Rep. of Moldova,MDA,682,Saudi Arabia,SAU,0,Food and live animals,17512
2009,Import,Rep. of Moldova,MDA,686,Senegal,SEN,0,Food and live animals,1965
2009,Export,Rep. of Moldova,MDA,686,Senegal,SEN,0,Food and live animals,224514
2009,Import,Rep. of Moldova,MDA,688,Serbia,SRB,0,Food and live animals,583753
2009,Export,Rep. of Moldova,MDA,688,Serbia,SRB,0,Food and live animals,530280
2009,Re-Export,Rep. of Moldova,MDA,688,Serbia,SRB,0,Food and live animals,362894
2009,Import,Rep. of Moldova,MDA,699,India,IND,0,Food and live animals,267076
2009,Import,Rep. of Moldova,MDA,702,Singapore,SGP,0,Food and live animals,1061202
2009,Import,Rep. of Moldova,MDA,703,Slovakia,SVK,0,Food and live animals,514096
2009,Export,Rep. of Moldova,MDA,703,Slovakia,SVK,0,Food and live animals,280534
2009,Re-Export,Rep. of Moldova,MDA,703,Slovakia,SVK,0,Food and live animals,114660
2009,Import,Rep. of Moldova,MDA,704,Viet Nam,VNM,0,Food and live animals,5964082
2009,Import,Rep. of Moldova,MDA,705,Slovenia,SVN,0,Food and live animals,469595
2009,Import,Rep. of Moldova,MDA,0,World,WLD,0,Food and live animals,346070906
2009,Export,Rep. of Moldova,MDA,0,World,WLD,0,Food and live animals,312621655
2009,Re-Export,Rep. of Moldova,MDA,0,World,WLD,0,Food and live animals,22498908
2009,Import,Rep. of Moldova,MDA,8,Albania,ALB,0,Food and live animals,70
2009,Export,Rep. of Moldova,MDA,8,Albania,ALB,0,Food and live animals,347600
2009,Import,Rep. of Moldova,MDA,12,Algeria,DZA,0,Food and live animals,331
2009,Import,Rep. of Moldova,MDA,20,Andorra,AND,0,Food and live animals,1191
2009,Import,Rep. of Moldova,MDA,31,Azerbaijan,AZE,0,Food and live animals,38150
2009,Export,Rep. of Moldova,MDA,31,Azerbaijan,AZE,0,Food and live animals,178152
2009,Import,Rep. of Moldova,MDA,32,Argentina,ARG,0,Food and live animals,2958461
2009,Import,Rep. of Moldova,MDA,36,Australia,AUS,0,Food and live animals,4102
2009,Export,Rep. of Moldova,MDA,36,Australia,AUS,0,Food and live animals,51218
2009,Import,Rep. of Moldova,MDA,40,Austria,AUT,0,Food and live animals,1375041
2009,Export,Rep. of Moldova,MDA,40,Austria,AUT,0,Food and live animals,6517357
2009,Re-Export,Rep. of Moldova,MDA,40,Austria,AUT,0,Food and live animals,327903
2009,Export,Rep. of Moldova,MDA,44,Bahamas,BHS,0,Food and live animals,16356
2009,Import,Rep. of Moldova,MDA,50,Bangladesh,BGD,0,Food and live animals,35678
2009,Import,Rep. of Moldova,MDA,51,Armenia,ARM,0,Food and live animals,4680
2009,Export,Rep. of Moldova,MDA,51,Armenia,ARM,0,Food and live animals,330323
2009,Import,Rep. of Moldova,MDA,0,World,WLD,9,Commodities and transactions not classified elsewhere in the SITC,1557190
2009,Export,Rep. of Moldova,MDA,0,World,WLD,9,Commodities and transactions not classified elsewhere in the SITC,280777
2009,Import,Rep. of Moldova,MDA,36,Australia,AUS,9,Commodities and transactions not classified elsewhere in the SITC,2870
2009,Import,Rep. of Moldova,MDA,40,Austria,AUT,9,Commodities and transactions not classified elsewhere in the SITC,77071
2009,Import,Rep. of Moldova,MDA,56,Belgium,BEL,9,Commodities and transactions not classified elsewhere in the SITC,7425
2009,Import,Rep. of Moldova,MDA,100,Bulgaria,BGR,9,Commodities and transactions not classified elsewhere in the SITC,800
2009,Import,Rep. of Moldova,MDA,156,China,CHN,9,Commodities and transactions not classified elsewhere in the SITC,10939
2009,Import,Rep. of Moldova,MDA,203,Czechia,CZE,9,Commodities and transactions not classified elsewhere in the SITC,259420
2009,Import,Rep. of Moldova,MDA,276,Germany,DEU,9,Commodities and transactions not classified elsewhere in the SITC,88713
2009,Import,Rep. of Moldova,MDA,376,Israel,ISR,9,Commodities and transactions not classified elsewhere in the SITC,101550
2009,Import,Rep. of Moldova,MDA,381,Italy,ITA,9,Commodities and transactions not classified elsewhere in the SITC,328818
2009,Import,Rep. of Moldova,MDA,643,Russian Federation,RUS,9,Commodities and transactions not classified elsewhere in the SITC,471147
2009,Export,Rep. of Moldova,MDA,643,Russian Federation,RUS,9,Commodities and transactions not classified elsewhere in the SITC,27820
2009,Import,Rep. of Moldova,MDA,703,Slovakia,SVK,9,Commodities and transactions not classified elsewhere in the SITC,4853
2009,Import,Rep. of Moldova,MDA,724,Spain,ESP,9,Commodities and transactions not classified elsewhere in the SITC,8079
2009,Import,Rep. of Moldova,MDA,757,Switzerland,CHE,9,Commodities and transactions not classified elsewhere in the SITC,5747
2009,Export,Rep. of Moldova,MDA,757,Switzerland,CHE,9,Commodities and transactions not classified elsewhere in the SITC,242102
2009,Import,Rep. of Moldova,MDA,784,United Arab Emirates,ARE,9,Commodities and transactions not classified elsewhere in the SITC,1201
2009,Export,Rep. of Moldova,MDA,792,Turkey,TUR,9,Commodities and transactions not classified elsewhere in the SITC,10855
2009,Import,Rep. of Moldova,MDA,804,Ukraine,UKR,9,Commodities and transactions not classified elsewhere in the SITC,188327
2009,Import,Rep. of Moldova,MDA,899,"Areas, nes",,9,Commodities and transactions not classified elsewhere in the SITC,230
2010,Re-Export,Rep. of Moldova,MDA,0,World,WLD,9,Commodities and transactions not classified elsewhere in the SITC,88
2010,Import,Rep. of Moldova,MDA,20,Andorra,AND,9,Commodities and transactions not classified elsewhere in the SITC,107
2010,Import,Rep. of Moldova,MDA,36,Australia,AUS,9,Commodities and transactions not classified elsewhere in the SITC,1295
2010,Import,Rep. of Moldova,MDA,40,Austria,AUT,9,Commodities and transactions not classified elsewhere in the SITC,103663
2010,Import,Rep. of Moldova,MDA,76,Brazil,BRA,9,Commodities and transactions not classified elsewhere in the SITC,13681
2010,Import,Rep. of Moldova,MDA,124,Canada,CAN,9,Commodities and transactions not classified elsewhere in the SITC,337
2009,Import,Rep. of Moldova,MDA,400,Jordan,JOR,5,"Chemicals and related products, n.e.s.",505307
2009,Import,Rep. of Moldova,MDA,408,Dem. People's Rep. of Korea,PRK,5,"Chemicals and related products, n.e.s.",5543
2009,Import,Rep. of Moldova,MDA,410,Rep. of Korea,KOR,5,"Chemicals and related products, n.e.s.",706775
2009,Export,Rep. of Moldova,MDA,417,Kyrgyzstan,KGZ,5,"Chemicals and related products, n.e.s.",159298
2009,Import,Rep. of Moldova,MDA,422,Lebanon,LBN,5,"Chemicals and related products, n.e.s.",272888
2009,Import,Rep. of Moldova,MDA,428,Latvia,LVA,5,"Chemicals and related products, n.e.s.",1175626
2009,Export,Rep. of Moldova,MDA,428,Latvia,LVA,5,"Chemicals and related products, n.e.s.",36285
2009,Import,Rep. of Moldova,MDA,440,Lithuania,LTU,5,"Chemicals and related products, n.e.s.",1737052
2009,Export,Rep. of Moldova,MDA,440,Lithuania,LTU,5,"Chemicals and related products, n.e.s.",2029507
2009,Re-Export,Rep. of Moldova,MDA,440,Lithuania,LTU,5,"Chemicals and related products, n.e.s.",1980130
2009,Import,Rep. of Moldova,MDA,442,Luxembourg,LUX,5,"Chemicals and related products, n.e.s.",310727
2009,Import,Rep. of Moldova,MDA,458,Malaysia,MYS,5,"Chemicals and related products, n.e.s.",1582421
2009,Import,Rep. of Moldova,MDA,470,Malta,MLT,5,"Chemicals and related products, n.e.s.",301
2009,Import,Rep. of Moldova,MDA,484,Mexico,MEX,5,"Chemicals and related products, n.e.s.",72664
2009,Import,Rep. of Moldova,MDA,490,"Other Asia, nes",,5,"Chemicals and related products, n.e.s.",605528
2009,Import,Rep. of Moldova,MDA,504,Morocco,MAR,5,"Chemicals and related products, n.e.s.",45
2009,Import,Rep. of Moldova,MDA,528,Netherlands,NLD,5,"Chemicals and related products, n.e.s.",6642378
2009,Export,Rep. of Moldova,MDA,528,Netherlands,NLD,5,"Chemicals and related products, n.e.s.",1776244
2009,Re-Export,Rep. of Moldova,MDA,528,Netherlands,NLD,5,"Chemicals and related products, n.e.s.",27
2009,Import,Rep. of Moldova,MDA,554,New Zealand,NZL,5,"Chemicals and related products, n.e.s.",14640
2009,Export,Rep. of Moldova,MDA,554,New Zealand,NZL,5,"Chemicals and related products, n.e.s.",31795
2009,Re-Export,Rep. of Moldova,MDA,554,New Zealand,NZL,5,"Chemicals and related products, n.e.s.",31795
2009,Import,Rep. of Moldova,MDA,579,Norway,NOR,5,"Chemicals and related products, n.e.s.",373158
2009,Import,Rep. of Moldova,MDA,586,Pakistan,PAK,5,"Chemicals and related products, n.e.s.",400785
2009,Import,Rep. of Moldova,MDA,598,Papua New Guinea,PNG,5,"Chemicals and related products, n.e.s.",3648
2009,Import,Rep. of Moldova,MDA,604,Peru,PER,5,"Chemicals and related products, n.e.s.",12025
2009,Import,Rep. of Moldova,MDA,608,Philippines,PHL,5,"Chemicals and related products, n.e.s.",26722
2009,Import,Rep. of Moldova,MDA,616,Poland,POL,5,"Chemicals and related products, n.e.s.",20509046
2009,Export,Rep. of Moldova,MDA,616,Poland,POL,5,"Chemicals and related products, n.e.s.",495934
2009,Re-Export,Rep. of Moldova,MDA,616,Poland,POL,5,"Chemicals and related products, n.e.s.",298598
2009,Import,Rep. of Moldova,MDA,620,Portugal,PRT,5,"Chemicals and related products, n.e.s.",253158
2009,Export,Rep. of Moldova,MDA,620,Portugal,PRT,5,"Chemicals and related products, n.e.s.",52204
2009,Import,Rep. of Moldova,MDA,634,Qatar,QAT,5,"Chemicals and related products, n.e.s.",29043
2009,Import,Rep. of Moldova,MDA,642,Romania,ROU,5,"Chemicals and related products, n.e.s.",37219099
2009,Export,Rep. of Moldova,MDA,642,Romania,ROU,5,"Chemicals and related products, n.e.s.",3264182
2009,Re-Export,Rep. of Moldova,MDA,642,Romania,ROU,5,"Chemicals and related products, n.e.s.",1289739
2009,Import,Rep. of Moldova,MDA,643,Russian Federation,RUS,5,"Chemicals and related products, n.e.s.",33386440
2010,Import,Rep. of Moldova,MDA,887,Yemen,YEM,TOTAL,All Commodities,453
2010,Import,Rep. of Moldova,MDA,899,"Areas, nes",,TOTAL,All Commodities,3662722
2010,Export,Rep. of Moldova,MDA,899,"Areas, nes",,TOTAL,All Commodities,55683
2010,Re-Export,Rep. of Moldova,MDA,899,"Areas, nes",,TOTAL,All Commodities,39310
2010,Import,Rep. of Moldova,MDA,540,New Caledonia,NCL,TOTAL,All Commodities,11513
2010,Import,Rep. of Moldova,MDA,554,New Zealand,NZL,TOTAL,All Commodities,1904622
2010,Export,Rep. of Moldova,MDA,554,New Zealand,NZL,TOTAL,All Commodities,26372
2010,Re-Export,Rep. of Moldova,MDA,554,New Zealand,NZL,TOTAL,All Commodities,25873
2010,Import,Rep. of Moldova,MDA,558,Nicaragua,NIC,TOTAL,All Commodities,3021
2010,Export,Rep. of Moldova,MDA,562,Niger,NER,TOTAL,All Commodities,5000
2010,Import,Rep. of Moldova,MDA,566,Nigeria,NGA,TOTAL,All Commodities,1355
2010,Export,Rep. of Moldova,MDA,566,Nigeria,NGA,TOTAL,All Commodities,316666
2010,Import,Rep. of Moldova,MDA,570,Niue,NIU,TOTAL,All Commodities,117
2010,Import,Rep. of Moldova,MDA,579,Norway,NOR,TOTAL,All Commodities,9491412
2010,Export,Rep. of Moldova,MDA,579,Norway,NOR,TOTAL,All Commodities,79228
2010,Re-Export,Rep. of Moldova,MDA,579,Norway,NOR,TOTAL,All Commodities,4173
2010,Import,Rep. of Moldova,MDA,584,Marshall Isds,MHL,TOTAL,All Commodities,1730
2010,Import,Rep. of Moldova,MDA,586,Pakistan,PAK,TOTAL,All Commodities,2948233
2010,Export,Rep. of Moldova,MDA,586,Pakistan,PAK,TOTAL,All Commodities,54738
2010,Import,Rep. of Moldova,MDA,591,Panama,PAN,TOTAL,All Commodities,539258
2010,Export,Rep. of Moldova,MDA,591,Panama,PAN,TOTAL,All Commodities,2199623
2010,Import,Rep. of Moldova,MDA,598,Papua New Guinea,PNG,TOTAL,All Commodities,578
2010,Import,Rep. of Moldova,MDA,600,Paraguay,PRY,TOTAL,All Commodities,62
2010,Import,Rep. of Moldova,MDA,604,Peru,PER,TOTAL,All Commodities,128832
2010,Export,Rep. of Moldova,MDA,604,Peru,PER,TOTAL,All Commodities,10979
2010,Import,Rep. of Moldova,MDA,608,Philippines,PHL,TOTAL,All Commodities,697373
2010,Import,Rep. of Moldova,MDA,616,Poland,POL,TOTAL,All Commodities,105085440
2010,Export,Rep. of Moldova,MDA,616,Poland,POL,TOTAL,All Commodities,46729082
2010,Re-Export,Rep. of Moldova,MDA,616,Poland,POL,TOTAL,All Commodities,25797646
2010,Import,Rep. of Moldova,MDA,620,Portugal,PRT,TOTAL,All Commodities,5273282
2010,Export,Rep. of Moldova,MDA,620,Portugal,PRT,TOTAL,All Commodities,443
2010,Import,Rep. of Moldova,MDA,634,Qatar,QAT,TOTAL,All Commodities,29424
2010,Import,Rep. of Moldova,MDA,642,Romania,ROU,TOTAL,All Commodities,386719760
2010,Export,Rep. of Moldova,MDA,642,Romania,ROU,TOTAL,All Commodities,246409360
2010,Re-Export,Rep. of Moldova,MDA,642,Romania,ROU,TOTAL,All Commodities,150796541
2010,Import,Rep. of Moldova,MDA,643,Russian Federation,RUS,TOTAL,All Commodities,586477323
2010,Export,Rep. of Moldova,MDA,643,Russian Federation,RUS,TOTAL,All Commodities,403978488
2010,Re-Export,Rep. of Moldova,MDA,643,Russian Federation,RUS,TOTAL,All Commodities,145927073
2010,Import,Rep. of Moldova,MDA,654,Saint Helena,SHN,TOTAL,All Commodities,15
2010,Import,Rep. of Moldova,MDA,659,Saint Kitts and Nevis,KNA,TOTAL,All Commodities,29
2010,Import,Rep. of Moldova,MDA,674,San Marino,SMR,TOTAL,All Commodities,23122
2010,Export,Rep. of Moldova,MDA,674,San Marino,SMR,TOTAL,All Commodities,3338257
2010,Re-Export,Rep. of Moldova,MDA,674,San Marino,SMR,TOTAL,All Commodities,3338257
2010,Import,Rep. of Moldova,MDA,678,Sao Tome and Principe,STP,TOTAL,All Commodities,240551
2010,Import,Rep. of Moldova,MDA,682,Saudi Arabia,SAU,TOTAL,All Commodities,132768
2010,Export,Rep. of Moldova,MDA,682,Saudi Arabia,SAU,TOTAL,All Commodities,43896
2010,Import,Rep. of Moldova,MDA,686,Senegal,SEN,TOTAL,All Commodities,1060
2010,Export,Rep. of Moldova,MDA,686,Senegal,SEN,TOTAL,All Commodities,389520
2010,Import,Rep. of Moldova,MDA,688,Serbia,SRB,TOTAL,All Commodities,7337142
2010,Export,Rep. of Moldova,MDA,688,Serbia,SRB,TOTAL,All Commodities,1832637
2010,Re-Export,Rep. of Moldova,MDA,688,Serbia,SRB,TOTAL,All Commodities,469133
2010,Import,Rep. of Moldova,MDA,694,Sierra Leone,SLE,TOTAL,All Commodities,72420
2010,Import,Rep. of Moldova,MDA,699,India,IND,TOTAL,All Commodities,25979150
2010,Export,Rep. of Moldova,MDA,699,India,IND,TOTAL,All Commodities,3412935
2010,Import,Rep. of Moldova,MDA,702,Singapore,SGP,TOTAL,All Commodities,2389688
2010,Export,Rep. of Moldova,MDA,702,Singapore,SGP,TOTAL,All Commodities,81110
2010,Import,Rep. of Moldova,MDA,703,Slovakia,SVK,TOTAL,All Commodities,15998296
2010,Export,Rep. of Moldova,MDA,703,Slovakia,SVK,TOTAL,All Commodities,5327097
2010,Re-Export,Rep. of Moldova,MDA,703,Slovakia,SVK,TOTAL,All Commodities,4156061
2010,Import,Rep. of Moldova,MDA,704,Viet Nam,VNM,TOTAL,All Commodities,15430250
2010,Export,Rep. of Moldova,MDA,704,Viet Nam,VNM,TOTAL,All Commodities,451133
2010,Re-Export,Rep. of Moldova,MDA,704,Viet Nam,VNM,TOTAL,All Commodities,30246
2010,Import,Rep. of Moldova,MDA,705,Slovenia,SVN,TOTAL,All Commodities,14915272
2010,Export,Rep. of Moldova,MDA,705,Slovenia,SVN,TOTAL,All Commodities,765262
2010,Import,Rep. of Moldova,MDA,706,Somalia,SOM,TOTAL,All Commodities,16
2010,Import,Rep. of Moldova,MDA,710,South Africa,ZAF,TOTAL,All Commodities,1570496
2010,Export,Rep. of Moldova,MDA,710,South Africa,ZAF,TOTAL,All Commodities,78697
2010,Import,Rep. of Moldova,MDA,716,Zimbabwe,ZWE,TOTAL,All Commodities,4703
2010,Import,Rep. of Moldova,MDA,724,Spain,ESP,TOTAL,All Commodities,28523286
2010,Export,Rep. of Moldova,MDA,724,Spain,ESP,TOTAL,All Commodities,701684
2010,Re-Export,Rep. of Moldova,MDA,724,Spain,ESP,TOTAL,All Commodities,68261
2010,Import,Rep. of Moldova,MDA,736,Fmr Sudan,SDN,TOTAL,All Commodities,2021
2010,Export,Rep. of Moldova,MDA,736,Fmr Sudan,SDN,TOTAL,All Commodities,43117
2010,Import,Rep. of Moldova,MDA,740,Suriname,SUR,TOTAL,All Commodities,1639
2010,Import,Rep. of Moldova,MDA,748,Eswatini,SWZ,TOTAL,All Commodities,164159
2010,Export,Rep. of Moldova,MDA,748,Eswatini,SWZ,TOTAL,All Commodities,1729244
2010,Import,Rep. of Moldova,MDA,752,Sweden,SWE,TOTAL,All Commodities,21493648
2010,Export,Rep. of Moldova,MDA,752,Sweden,SWE,TOTAL,All Commodities,767502
2010,Import,Rep. of Moldova,MDA,757,Switzerland,CHE,TOTAL,All Commodities,24073408
2010,Export,Rep. of Moldova,MDA,757,Switzerland,CHE,TOTAL,All Commodities,17442694
2010,Re-Export,Rep. of Moldova,MDA,757,Switzerland,CHE,TOTAL,All Commodities,554345
2010,Import,Rep. of Moldova,MDA,760,Syria,SYR,TOTAL,All Commodities,1546034
2010,Export,Rep. of Moldova,MDA,760,Syria,SYR,TOTAL,All Commodities,10695429
2010,Re-Export,Rep. of Moldova,MDA,760,Syria,SYR,TOTAL,All Commodities,82203
2010,Import,Rep. of Moldova,MDA,762,Tajikistan,TJK,TOTAL,All Commodities,37234
2010,Export,Rep. of Moldova,MDA,762,Tajikistan,TJK,TOTAL,All Commodities,743916
2010,Re-Export,Rep. of Moldova,MDA,762,Tajikistan,TJK,TOTAL,All Commodities,153159
2010,Import,Rep. of Moldova,MDA,764,Thailand,THA,TOTAL,All Commodities,6534662
2010,Export,Rep. of Moldova,MDA,764,Thailand,THA,TOTAL,All Commodities,6938
2010,Import,Rep. of Moldova,MDA,772,Tokelau,TKL,TOTAL,All Commodities,510
2010,Import,Rep. of Moldova,MDA,784,United Arab Emirates,ARE,TOTAL,All Commodities,1887999
2010,Export,Rep. of Moldova,MDA,784,United Arab Emirates,ARE,TOTAL,All Commodities,243969
2010,Import,Rep. of Moldova,MDA,788,Tunisia,TUN,TOTAL,All Commodities,546937
2010,Import,Rep. of Moldova,MDA,792,Turkey,TUR,TOTAL,All Commodities,205821956
2010,Export,Rep. of Moldova,MDA,792,Turkey,TUR,TOTAL,All Commodities,67456602
2010,Re-Export,Rep. of Moldova,MDA,792,Turkey,TUR,TOTAL,All Commodities,31301275
2010,Import,Rep. of Moldova,MDA,795,Turkmenistan,TKM,TOTAL,All Commodities,1660312
2010,Export,Rep. of Moldova,MDA,795,Turkmenistan,TKM,TOTAL,All Commodities,1016810
2010,Re-Export,Rep. of Moldova,MDA,795,Turkmenistan,TKM,TOTAL,All Commodities,160184
2010,Import,Rep. of Moldova,MDA,798,Tuvalu,TUV,TOTAL,All Commodities,373
2010,Import,Rep. of Moldova,MDA,800,Uganda,UGA,TOTAL,All Commodities,48032
2010,Export,Rep. of Moldova,MDA,800,Uganda,UGA,TOTAL,All Commodities,10616
2010,Import,Rep. of Moldova,MDA,804,Ukraine,UKR,TOTAL,All Commodities,528520305
2010,Export,Rep. of Moldova,MDA,804,Ukraine,UKR,TOTAL,All Commodities,91586910
2010,Re-Export,Rep. of Moldova,MDA,804,Ukraine,UKR,TOTAL,All Commodities,21039252
2010,Import,Rep. of Moldova,MDA,807,North Macedonia,MKD,TOTAL,All Commodities,777967
2010,Export,Rep. of Moldova,MDA,807,North Macedonia,MKD,TOTAL,All Commodities,816803
2010,Re-Export,Rep. of Moldova,MDA,807,North Macedonia,MKD,TOTAL,All Commodities,188784
2010,Import,Rep. of Moldova,MDA,818,Egypt,EGY,TOTAL,All Commodities,7466631
2010,Export,Rep. of Moldova,MDA,818,Egypt,EGY,TOTAL,All Commodities,2656651
2010,Import,Rep. of Moldova,MDA,826,United Kingdom,GBR,TOTAL,All Commodities,52644858
2010,Export,Rep. of Moldova,MDA,826,United Kingdom,GBR,TOTAL,All Commodities,82106861
2010,Re-Export,Rep. of Moldova,MDA,826,United Kingdom,GBR,TOTAL,All Commodities,46715304
2010,Import,Rep. of Moldova,MDA,834,United Rep. of Tanzania,TZA,TOTAL,All Commodities,8368
2010,Import,Rep. of Moldova,MDA,842,USA,USA,TOTAL,All Commodities,61830168
2010,Export,Rep. of Moldova,MDA,842,USA,USA,TOTAL,All Commodities,22008082
2010,Re-Export,Rep. of Moldova,MDA,842,USA,USA,TOTAL,All Commodities,948249
2010,Import,Rep. of Moldova,MDA,858,Uruguay,URY,TOTAL,All Commodities,1184903
2010,Import,Rep. of Moldova,MDA,860,Uzbekistan,UZB,TOTAL,All Commodities,3578904
