Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag 
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,203,Czechia,CZE,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,661900,,,0
S4,2011,2011,2011,1,0,2,Export,498,Rep. of Moldova,MDA,203,Czechia,CZE,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,1489140,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,208,Denmark,DNK,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,3134813,,,0
S4,2011,2011,2011,1,0,2,Export,498,Rep. of Moldova,MDA,208,Denmark,DNK,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,533822,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,214,Dominican Rep.,DOM,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,193,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,218,Ecuador,ECU,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,7800241,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,231,Ethiopia,ETH,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,44635,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,233,Estonia,EST,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,1372207,,,0
S4,2011,2011,2011,1,0,2,Export,498,Rep. of Moldova,MDA,233,Estonia,EST,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,749812,,,0
S4,2011,2011,2011,1,0,3,Re-Export,498,Rep. of Moldova,MDA,233,Estonia,EST,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,17121,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,234,Faeroe Isds,FRO,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,2729433,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,238,Falkland Isds (Malvinas),FLK,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,134941,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,246,Finland,FIN,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,503747,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,251,France,FRA,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,9416803,,,0
S4,2011,2011,2011,1,0,2,Export,498,Rep. of Moldova,MDA,251,France,FRA,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,20392242,,,0
S4,2011,2011,2011,1,0,3,Re-Export,498,Rep. of Moldova,MDA,251,France,FRA,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,4581866,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,268,Georgia,GEO,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,1010426,,,0
S4,2011,2011,2011,1,0,2,Export,498,Rep. of Moldova,MDA,268,Georgia,GEO,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,617080,,,0
S4,2011,2011,2011,1,0,3,Re-Export,498,Rep. of Moldova,MDA,268,Georgia,GEO,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,4538,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,276,Germany,DEU,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,24560223,,,0
S4,2011,2011,2011,1,0,2,Export,498,Rep. of Moldova,MDA,276,Germany,DEU,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,24857693,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,288,Ghana,GHA,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,1095720,,,0
S4,2011,2011,2011,1,0,2,Export,498,Rep. of Moldova,MDA,288,Ghana,GHA,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,521713,,,0
S4,2011,2011,2011,1,0,2,Export,498,Rep. of Moldova,MDA,292,Gibraltar,GIB,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,124520,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,300,Greece,GRC,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,22222269,,,0
S4,2011,2011,2011,1,0,2,Export,498,Rep. of Moldova,MDA,300,Greece,GRC,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,17971601,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,308,Grenada,GRD,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,6146,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,320,Guatemala,GTM,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,8864,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,340,Honduras,HND,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,9831,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,344,"""China"," Hong Kong SAR""",HKG,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,3065,,,0
S4,2011,2011,2011,1,0,2,Export,498,Rep. of Moldova,MDA,344,"""China"," Hong Kong SAR""",HKG,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,2017934,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,348,Hungary,HUN,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,12216507,,,0
S4,2011,2011,2011,1,0,2,Export,498,Rep. of Moldova,MDA,348,Hungary,HUN,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,1221130,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,352,Iceland,ISL,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,6958795,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,360,Indonesia,IDN,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,85973,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,364,Iran,IRN,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,1015707,,,0
S4,2011,2011,2011,1,0,2,Export,498,Rep. of Moldova,MDA,364,Iran,IRN,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,964030,,,0
S4,2011,2011,2011,1,0,2,Export,498,Rep. of Moldova,MDA,368,Iraq,IRQ,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,9256142,,,0
S4,2011,2011,2011,1,0,3,Re-Export,498,Rep. of Moldova,MDA,368,Iraq,IRQ,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,748425,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,372,Ireland,IRL,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,100228,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,376,Israel,ISR,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,662267,,,0
S4,2011,2011,2011,1,0,2,Export,498,Rep. of Moldova,MDA,376,Israel,ISR,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,119270,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,381,Italy,ITA,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,10697893,,,0
S4,2011,2011,2011,1,0,2,Export,498,Rep. of Moldova,MDA,381,Italy,ITA,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,17987357,,,0
S4,2011,2011,2011,1,0,3,Re-Export,498,Rep. of Moldova,MDA,381,Italy,ITA,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,47646,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,384,Côte d'Ivoire,CIV,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,2619711,,,0
S4,2011,2011,2011,1,0,2,Export,498,Rep. of Moldova,MDA,384,Côte d'Ivoire,CIV,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,263417,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,392,Japan,JPN,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,34385,,,0
S4,2011,2011,2011,1,0,2,Export,498,Rep. of Moldova,MDA,392,Japan,JPN,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,15984,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,398,Kazakhstan,KAZ,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,381630,,,0
S4,2011,2011,2011,1,0,2,Export,498,Rep. of Moldova,MDA,398,Kazakhstan,KAZ,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,9122482,,,0
S4,2011,2011,2011,1,0,3,Re-Export,498,Rep. of Moldova,MDA,398,Kazakhstan,KAZ,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,253007,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,400,Jordan,JOR,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,20758,,,0
S4,2011,2011,2011,1,0,2,Export,498,Rep. of Moldova,MDA,400,Jordan,JOR,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,1093804,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,404,Kenya,KEN,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,80705,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,408,Dem. People's Rep. of Korea,PRK,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,32835,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,410,Rep. of Korea,KOR,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,265129,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,417,Kyrgyzstan,KGZ,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,58415,,,0
S4,2011,2011,2011,1,0,2,Export,498,Rep. of Moldova,MDA,417,Kyrgyzstan,KGZ,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,195986,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,422,Lebanon,LBN,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,47027,,,0
S4,2011,2011,2011,1,0,2,Export,498,Rep. of Moldova,MDA,422,Lebanon,LBN,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,2509288,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,428,Latvia,LVA,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,2648390,,,0
S4,2011,2011,2011,1,0,2,Export,498,Rep. of Moldova,MDA,428,Latvia,LVA,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,1542296,,,0
S4,2011,2011,2011,1,0,2,Export,498,Rep. of Moldova,MDA,430,Liberia,LBR,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,8206,,,0
S4,2011,2011,2011,1,0,2,Export,498,Rep. of Moldova,MDA,434,Libya,LBY,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,88158,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,440,Lithuania,LTU,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,1229737,,,0
S4,2011,2011,2011,1,0,2,Export,498,Rep. of Moldova,MDA,440,Lithuania,LTU,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,3147052,,,0
S4,2011,2011,2011,1,0,3,Re-Export,498,Rep. of Moldova,MDA,440,Lithuania,LTU,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,128000,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,446,"""China"," Macao SAR""",MAC,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,9,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,450,Madagascar,MDG,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,4254,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,458,Malaysia,MYS,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,390389,,,0
S4,2011,2011,2011,1,0,2,Export,498,Rep. of Moldova,MDA,470,Malta,MLT,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,55981,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,478,Mauritania,MRT,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,1362,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,480,Mauritius,MUS,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,1053,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,484,Mexico,MEX,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,288950,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,490,"""Other Asia"," nes""",,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,17726,,,0
S4,2011,2011,2011,1,0,2,Export,498,Rep. of Moldova,MDA,496,Mongolia,MNG,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,30691,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,504,Morocco,MAR,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,34459,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,508,Mozambique,MOZ,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,84,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,516,Namibia,NAM,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,826,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,524,Nepal,NPL,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,51,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,528,Netherlands,NLD,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,8425129,,,0
S4,2011,2011,2011,1,0,2,Export,498,Rep. of Moldova,MDA,528,Netherlands,NLD,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,2943316,,,0
S4,2011,2011,2011,1,0,3,Re-Export,498,Rep. of Moldova,MDA,528,Netherlands,NLD,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,203235,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,554,New Zealand,NZL,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,775323,,,0
S4,2011,2011,2011,1,0,2,Export,498,Rep. of Moldova,MDA,554,New Zealand,NZL,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,1012558,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,558,Nicaragua,NIC,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,2957,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,562,Niger,NER,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,99324,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,566,Nigeria,NGA,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,1570,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,579,Norway,NOR,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,10491779,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,586,Pakistan,PAK,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,1380196,,,0
S4,2011,2011,2011,1,0,2,Export,498,Rep. of Moldova,MDA,586,Pakistan,PAK,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,111007,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,591,Panama,PAN,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,534673,,,0
S4,2011,2011,2011,1,0,2,Export,498,Rep. of Moldova,MDA,591,Panama,PAN,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,681853,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,598,Papua New Guinea,PNG,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,214,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,604,Peru,PER,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,141680,,,0
""
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,608,Philippines,PHL,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,4664,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,616,Poland,POL,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,16049753,,,0
S4,2011,2011,2011,1,0,2,Export,498,Rep. of Moldova,MDA,616,Poland,POL,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,20799194,,,0
S4,2011,2011,2011,1,0,3,Re-Export,498,Rep. of Moldova,MDA,616,Poland,POL,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,36000,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,620,Portugal,PRT,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,184235,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,642,Romania,ROU,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,20843939,,,0
S4,2011,2011,2011,1,0,2,Export,498,Rep. of Moldova,MDA,642,Romania,ROU,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,33313824,,,0
S4,2011,2011,2011,1,0,3,Re-Export,498,Rep. of Moldova,MDA,642,Romania,ROU,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,458738,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,643,Russian Federation,RUS,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,61279130,,,0
S4,2011,2011,2011,1,0,2,Export,498,Rep. of Moldova,MDA,643,Russian Federation,RUS,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,179523140,,,0
S4,2011,2011,2011,1,0,3,Re-Export,498,Rep. of Moldova,MDA,643,Russian Federation,RUS,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,51602214,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,686,Senegal,SEN,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,15337,,,0
S4,2011,2011,2011,1,0,2,Export,498,Rep. of Moldova,MDA,686,Senegal,SEN,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,285653,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,688,Serbia,SRB,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,408634,,,0
S4,2011,2011,2011,1,0,2,Export,498,Rep. of Moldova,MDA,688,Serbia,SRB,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,590565,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,699,India,IND,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,778522,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,702,Singapore,SGP,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,1479061,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,703,Slovakia,SVK,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,899857,,,0
S4,2011,2011,2011,1,0,2,Export,498,Rep. of Moldova,MDA,703,Slovakia,SVK,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,93067,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,704,Viet Nam,VNM,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,3433033,,,0
S4,2011,2011,2011,1,0,2,Export,498,Rep. of Moldova,MDA,704,Viet Nam,VNM,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,67500,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,705,Slovenia,SVN,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,619776,,,0
S4,2011,2011,2011,1,0,2,Export,498,Rep. of Moldova,MDA,705,Slovenia,SVN,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,250131,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,710,South Africa,ZAF,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,1315112,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,716,Zimbabwe,ZWE,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,12137,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,724,Spain,ESP,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,5463698,,,0
S4,2011,2011,2011,1,0,2,Export,498,Rep. of Moldova,MDA,724,Spain,ESP,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,1268806,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,736,Fmr Sudan,SDN,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,1263,,,0
S4,2011,2011,2011,1,0,2,Export,498,Rep. of Moldova,MDA,736,Fmr Sudan,SDN,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,24652,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,740,Suriname,SUR,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,8483,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,748,Eswatini,SWZ,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,89702,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,752,Sweden,SWE,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,396593,,,0
S4,2011,2011,2011,1,0,2,Export,498,Rep. of Moldova,MDA,752,Sweden,SWE,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,343140,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,757,Switzerland,CHE,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,4680995,,,0
S4,2011,2011,2011,1,0,2,Export,498,Rep. of Moldova,MDA,757,Switzerland,CHE,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,1065732,,,0
S4,2011,2011,2011,1,0,3,Re-Export,498,Rep. of Moldova,MDA,757,Switzerland,CHE,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,66935,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,760,Syria,SYR,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,919891,,,0
S4,2011,2011,2011,1,0,2,Export,498,Rep. of Moldova,MDA,760,Syria,SYR,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,9237674,,,0
S4,2011,2011,2011,1,0,3,Re-Export,498,Rep. of Moldova,MDA,760,Syria,SYR,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,722995,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,762,Tajikistan,TJK,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,363,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,764,Thailand,THA,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,1015629,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,784,United Arab Emirates,ARE,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,15922,,,0
S4,2011,2011,2011,1,0,2,Export,498,Rep. of Moldova,MDA,784,United Arab Emirates,ARE,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,198000,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,788,Tunisia,TUN,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,3506,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,792,Turkey,TUR,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,45900904,,,0
S4,2011,2011,2011,1,0,2,Export,498,Rep. of Moldova,MDA,792,Turkey,TUR,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,7417514,,,0
S4,2011,2011,2011,1,0,3,Re-Export,498,Rep. of Moldova,MDA,792,Turkey,TUR,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,135993,,,0
S4,2011,2011,2011,1,0,2,Export,498,Rep. of Moldova,MDA,795,Turkmenistan,TKM,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,31941,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,804,Ukraine,UKR,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,129613675,,,0
S4,2011,2011,2011,1,0,2,Export,498,Rep. of Moldova,MDA,804,Ukraine,UKR,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,18002735,,,0
S4,2011,2011,2011,1,0,3,Re-Export,498,Rep. of Moldova,MDA,804,Ukraine,UKR,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,955951,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,807,North Macedonia,MKD,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,1288904,,,0
S4,2011,2011,2011,1,0,2,Export,498,Rep. of Moldova,MDA,807,North Macedonia,MKD,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,183898,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,818,Egypt,EGY,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,961010,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,826,United Kingdom,GBR,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,1856428,,,0
S4,2011,2011,2011,1,0,2,Export,498,Rep. of Moldova,MDA,826,United Kingdom,GBR,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,9976195,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,834,United Rep. of Tanzania,TZA,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,69221,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,842,USA,USA,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,7827764,,,0
S4,2011,2011,2011,1,0,2,Export,498,Rep. of Moldova,MDA,842,USA,USA,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,3185085,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,858,Uruguay,URY,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,934367,,,0
S4,2011,2011,2011,1,0,1,Import,498,Rep. of Moldova,MDA,860,Uzbekistan,UZB,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,294735,,,0
S4,2011,2011,2011,1,0,2,Export,498,Rep. of Moldova,MDA,860,Uzbekistan,UZB,,,,,,,,0,Food and live animals,1,No Quantity,,,,,,,79800,,,0
